Order,OrderItem,Product,Qty,Price,Sales,Currency
103133,2,P0125,4,39.0,156.0,EUR
103133,3,P0232,4,34.0,136.0,EUR
103134,1,P0177,4,29.0,116.0,EUR
103134,2,P0562,9,37.4,336.6,USD
103135,1,P0095,6,199.0,1194.0,EUR
103135,2,P0158,4,24.0,96.0,EUR
103135,3,P0474,5,48.4,242.0,USD
103136,1,P0272,10,17.6,176.0,USD
103136,2,P0075,3,529.0,1587.0,EUR
103136,3,P0549,4,34.0,136.0,EUR
103136,4,P0567,3,44.0,132.0,EUR
103137,1,P0154,6,34.0,204.0,EUR
103137,2,P0415,7,42.9,300.3,USD
103137,3,P0304,7,19.0,133.0,EUR
103137,4,P0061,5,499.0,2495.0,EUR
103138,1,P0158,4,24.0,96.0,EUR
103138,2,P0288,1,24.0,24.0,EUR
103138,3,P0195,7,39.0,273.0,EUR
103138,4,P0475,2,42.9,85.8,USD
103139,1,P0367,2,20.9,41.8,USD
103139,2,P0084,10,1279.0,12790.0,EUR
103140,1,P0199,8,39.0,312.0,EUR
103140,2,P0299,3,12.0,36.0,EUR
103141,1,P0614,4,39.0,156.0,EUR
103142,1,P0384,10,15.4,154.0,USD
103143,1,P0617,9,39.0,351.0,EUR
103144,1,P0521,8,34.0,272.0,EUR
103144,2,P0488,8,29.0,232.0,EUR
103144,3,P0605,8,29.0,232.0,EUR
103144,4,P0464,5,42.9,214.5,USD
103145,1,P0504,8,42.9,343.2,USD
103145,2,P0096,6,579.0,3474.0,EUR
103145,3,P0262,10,19.0,190.0,EUR
103145,4,P0466,4,44.0,176.0,EUR
103145,5,P0540,4,29.0,116.0,EUR
103146,1,P0103,10,179.0,1790.0,EUR
103146,2,P0261,5,39.0,195.0,EUR
103146,3,P0289,3,29.0,87.0,EUR
103147,1,P0619,8,42.9,343.2,USD
103147,2,P0148,7,26.4,184.8,USD
103148,1,P0167,7,39.0,273.0,EUR
103148,2,P0594,5,42.9,214.5,USD
103148,3,P0395,9,34.0,306.0,EUR
103148,4,P0048,7,979.0,6853.0,EUR
103148,5,P0173,5,12.0,60.0,EUR
103149,1,P0204,8,29.0,232.0,EUR
103149,2,P0013,2,799.0,1598.0,EUR
103149,3,P0185,10,39.0,390.0,EUR
103149,4,P0500,10,29.0,290.0,EUR
103149,5,P0515,4,44.0,176.0,EUR
103150,1,P0241,6,34.0,204.0,EUR
103150,2,P0406,6,79.0,474.0,EUR
103150,3,P0284,5,29.0,145.0,EUR
103151,1,P0450,1,17.0,17.0,EUR
103151,2,P0028,7,1299.0,9093.0,EUR
103151,3,P0257,2,23.1,46.2,USD
103151,4,P0421,4,75.9,303.6,USD
103151,5,P0203,10,34.0,340.0,EUR
103152,1,P0099,4,319.0,1276.0,EUR
103152,2,P0439,4,23.0,92.0,EUR
103152,3,P0442,7,41.0,287.0,EUR
103153,1,P0014,5,1010.9,5054.5,USD
103154,1,P0087,9,879.0,7911.0,EUR
103154,2,P0407,6,149.0,894.0,EUR
103154,3,P0458,6,86.0,516.0,EUR
103154,4,P0059,9,1019.0,9171.0,EUR
103155,1,P0124,3,34.0,102.0,EUR
103155,2,P0374,3,24.0,72.0,EUR
103156,1,P0248,1,39.0,39.0,EUR
103156,2,P0363,4,34.0,136.0,EUR
103156,3,P0174,6,12.0,72.0,EUR
103156,4,P0594,7,39.0,273.0,EUR
103157,1,P0349,8,19.0,152.0,EUR
103157,2,P0348,9,19.0,171.0,EUR
103157,3,P0526,6,29.0,174.0,EUR
103157,4,P0421,2,69.0,138.0,EUR
103157,5,P0598,2,39.0,78.0,EUR
103158,1,P0236,3,20.9,62.7,USD
103159,1,P0395,10,37.4,374.0,USD
103159,2,P0408,3,109.0,327.0,EUR
103159,3,P0010,2,1399.0,2798.0,EUR
103159,4,P0455,10,75.0,750.0,EUR
103160,1,P0019,2,603.9,1207.8,USD
103160,2,P0323,2,37.4,74.8,USD
103160,3,P0213,1,19.0,19.0,EUR
103161,1,P0302,6,42.9,257.4,USD
103161,2,P0120,2,31.9,63.8,USD
103161,3,P0557,5,42.9,214.5,USD
103161,4,P0197,1,24.0,24.0,EUR
103162,1,P0263,4,39.0,156.0,EUR
103162,2,P0274,10,29.0,290.0,EUR
103162,3,P0323,1,34.0,34.0,EUR
103162,4,P0554,8,48.4,387.2,USD
103162,5,P0203,4,34.0,136.0,EUR
103163,1,P0213,9,20.9,188.1,USD
103163,2,P0520,5,39.0,195.0,EUR
103164,1,P0273,2,34.0,68.0,EUR
103164,2,P0327,5,14.0,70.0,EUR
103164,3,P0201,3,19.8,59.4,USD
103164,4,P0163,1,29.0,29.0,EUR
103165,1,P0233,3,24.0,72.0,EUR
103165,2,P0526,1,29.0,29.0,EUR
103165,3,P0399,7,42.9,300.3,USD
103165,4,P0363,5,34.0,170.0,EUR
103165,5,P0200,3,39.0,117.0,EUR
103166,1,P0305,7,24.0,168.0,EUR
103166,2,P0075,4,529.0,2116.0,EUR
103166,3,P0266,9,19.0,171.0,EUR
103167,1,P0388,2,34.0,68.0,EUR
103167,2,P0057,3,636.9,1910.7,USD
103167,3,P0193,4,20.9,83.6,USD
103167,4,P0264,6,24.0,144.0,EUR
103167,5,P0183,3,39.0,117.0,EUR
103168,1,P0252,8,39.0,312.0,EUR
103169,1,P0272,10,16.0,160.0,EUR
103169,2,P0426,3,19.0,57.0,EUR
103169,3,P0274,8,29.0,232.0,EUR
103169,4,P0531,10,29.0,290.0,EUR
103169,5,P0303,2,37.4,74.8,USD
103170,1,P0159,1,21.0,21.0,EUR
103170,2,P0167,9,39.0,351.0,EUR
103171,1,P0315,5,24.0,120.0,EUR
103171,2,P0405,7,49.0,343.0,EUR
103171,3,P0172,5,39.0,195.0,EUR
103171,4,P0577,2,31.9,63.8,USD
103171,5,P0192,5,39.0,195.0,EUR
103172,1,P0194,10,19.0,190.0,EUR
103172,2,P0319,8,37.4,299.2,USD
103172,3,P0348,2,20.9,41.8,USD
103172,4,P0593,10,39.0,390.0,EUR
103172,5,P0551,4,34.0,136.0,EUR
103173,1,P0618,9,34.0,306.0,EUR
103173,2,P0421,8,69.0,552.0,EUR
103173,3,P0079,1,449.0,449.0,EUR
103173,4,P0551,8,37.4,299.2,USD
103174,1,P0482,5,29.0,145.0,EUR
103174,2,P0329,5,29.0,145.0,EUR
103174,3,P0404,9,69.0,621.0,EUR
103174,4,P0164,6,20.9,125.4,USD
103174,5,P0058,3,899.0,2697.0,EUR
103175,1,P0023,10,1019.0,10190.0,EUR
103175,2,P0608,4,29.0,116.0,EUR
103176,1,P0327,8,15.4,123.2,USD
103176,2,P0207,6,24.0,144.0,EUR
103176,3,P0271,2,14.0,28.0,EUR
103177,1,P0167,2,39.0,78.0,EUR
103178,1,P0307,10,34.0,340.0,EUR
103178,2,P0544,7,48.4,338.8,USD
103178,3,P0287,1,20.9,20.9,USD
103178,4,P0132,8,23.1,184.8,USD
103179,1,P0219,7,26.4,184.8,USD
103180,1,P0523,10,34.0,340.0,EUR
103180,2,P0256,1,37.4,37.4,USD
103180,3,P0544,8,44.0,352.0,EUR
103180,4,P0388,1,34.0,34.0,EUR
103180,5,P0283,1,39.0,39.0,EUR
103181,1,P0502,8,29.0,232.0,EUR
103181,2,P0342,4,21.0,84.0,EUR
103182,1,P0440,9,18.0,162.0,EUR
103182,2,P0198,1,29.0,29.0,EUR
103182,3,P0113,2,39.0,78.0,EUR
103182,4,P0572,1,39.0,39.0,EUR
103182,5,P0249,10,34.0,340.0,EUR
103183,1,P0102,9,149.0,1341.0,EUR
103183,2,P0090,9,929.0,8361.0,EUR
103184,1,P0492,4,34.0,136.0,EUR
103184,2,P0254,6,19.0,114.0,EUR
103184,3,P0499,10,39.0,390.0,EUR
103185,1,P0081,4,801.9,3207.6,USD
103185,2,P0028,8,1299.0,10392.0,EUR
103186,1,P0238,10,39.0,390.0,EUR
103186,2,P0491,7,39.0,273.0,EUR
103186,3,P0521,10,34.0,340.0,EUR
103186,4,P0180,4,42.9,171.6,USD
103187,1,P0394,3,37.4,112.2,USD
103187,2,P0351,8,39.0,312.0,EUR
103187,3,P0398,10,16.0,160.0,EUR
103188,1,P0385,5,20.9,104.5,USD
103188,2,P0111,1,24.0,24.0,EUR
103189,1,P0241,3,34.0,102.0,EUR
103189,2,P0383,9,18.0,162.0,EUR
103189,3,P0109,10,34.0,340.0,EUR
103189,4,P0230,4,13.2,52.8,USD
103190,1,P0426,5,19.0,95.0,EUR
103190,2,P0421,5,69.0,345.0,EUR
103191,1,P0527,5,39.0,195.0,EUR
103191,2,P0602,6,42.9,257.4,USD
103191,3,P0197,7,24.0,168.0,EUR
103191,4,P0320,5,26.4,132.0,USD
103192,1,P0507,1,31.9,31.9,USD
103192,2,P0466,8,44.0,352.0,EUR
103192,3,P0052,3,399.0,1197.0,EUR
103192,4,P0341,9,21.0,189.0,EUR
103192,5,P0208,10,20.9,209.0,USD
103193,1,P0431,4,94.0,376.0,EUR
103193,2,P0085,3,599.0,1797.0,EUR
103193,3,P0283,1,39.0,39.0,EUR
103193,4,P0396,7,29.0,203.0,EUR
103194,1,P0538,5,48.4,242.0,USD
103194,2,P0544,2,48.4,96.8,USD
103194,3,P0082,8,999.0,7992.0,EUR
103194,4,P0011,7,1519.0,10633.0,EUR
103195,1,P0062,7,619.0,4333.0,EUR
103195,2,P0071,6,900.9,5405.4,USD
103195,3,P0502,2,29.0,58.0,EUR
103196,1,P0476,2,48.4,96.8,USD
103196,2,P0264,6,24.0,144.0,EUR
103196,3,P0455,10,82.5,825.0,USD
103197,1,P0111,10,24.0,240.0,EUR
103197,2,P0158,1,26.4,26.4,USD
103198,1,P0172,8,39.0,312.0,EUR
103198,2,P0237,1,19.0,19.0,EUR
103199,1,P0607,7,42.9,300.3,USD
103199,2,P0214,8,29.0,232.0,EUR
103200,1,P0054,9,679.0,6111.0,EUR
103200,2,P0390,1,39.0,39.0,EUR
103201,1,P0117,7,18.0,126.0,EUR
103202,1,P0472,5,44.0,220.0,EUR
103202,2,P0440,6,19.8,118.8,USD
103202,3,P0410,1,29.0,29.0,EUR
103203,1,P0391,10,39.0,390.0,EUR
103203,2,P0104,7,438.9,3072.3,USD
103203,3,P0490,10,44.0,440.0,EUR
103203,4,P0029,9,1419.0,12771.0,EUR
103204,1,P0516,1,31.9,31.9,USD
103204,2,P0061,5,499.0,2495.0,EUR
103205,1,P0518,8,44.0,352.0,EUR
103206,1,P0482,1,31.9,31.9,USD
103206,2,P0149,5,31.9,159.5,USD
103207,1,P0006,8,1379.0,11032.0,EUR
103207,2,P0304,7,19.0,133.0,EUR
103207,3,P0618,4,34.0,136.0,EUR
103207,4,P0486,9,44.0,396.0,EUR
103207,5,P0487,3,34.0,102.0,EUR
103208,1,P0143,3,24.0,72.0,EUR
103208,2,P0150,8,29.0,232.0,EUR
103208,3,P0454,7,68.2,477.4,USD
103208,4,P0541,2,39.0,78.0,EUR
103208,5,P0446,7,16.0,112.0,EUR
103209,1,P0596,6,42.9,257.4,USD
103209,2,P0410,10,29.0,290.0,EUR
103209,3,P0133,5,19.0,95.0,EUR
103209,4,P0458,5,94.6,473.0,USD
103210,1,P0604,9,34.0,306.0,EUR
103210,2,P0145,10,14.0,140.0,EUR
103210,3,P0133,3,20.9,62.7,USD
103210,4,P0418,9,24.0,216.0,EUR
103211,1,P0088,5,713.9,3569.5,USD
103211,2,P0625,7,29.0,203.0,EUR
103211,3,P0258,10,21.0,210.0,EUR
103212,1,P0142,5,39.0,195.0,EUR
103212,2,P0150,4,29.0,116.0,EUR
103212,3,P0405,9,49.0,441.0,EUR
103212,4,P0076,10,1299.0,12990.0,EUR
103212,5,P0224,5,31.9,159.5,USD
103213,1,P0134,6,19.0,114.0,EUR
103213,2,P0371,9,29.0,261.0,EUR
103214,1,P0384,9,15.4,138.6,USD
103214,2,P0467,9,34.0,306.0,EUR
103214,3,P0135,3,26.4,79.2,USD
103214,4,P0016,1,1098.9,1098.9,USD
103215,1,P0171,5,29.0,145.0,EUR
103216,1,P0554,3,48.4,145.2,USD
103216,2,P0235,5,26.4,132.0,USD
103217,1,P0243,1,14.0,14.0,EUR
103217,2,P0482,3,31.9,95.7,USD
103217,3,P0035,2,499.0,998.0,EUR
103217,4,P0237,4,19.0,76.0,EUR
103218,1,P0523,1,34.0,34.0,EUR
103218,2,P0161,10,39.0,390.0,EUR
103219,1,P0250,1,24.0,24.0,EUR
103220,1,P0044,6,669.0,4014.0,EUR
103220,2,P0501,6,44.0,264.0,EUR
103220,3,P0109,4,34.0,136.0,EUR
103221,1,P0403,1,25.0,25.0,EUR
103221,2,P0626,7,31.9,223.3,USD
103221,3,P0246,5,34.0,170.0,EUR
103222,1,P0191,6,31.9,191.4,USD
103222,2,P0396,2,31.9,63.8,USD
103222,3,P0224,1,29.0,29.0,EUR
103223,1,P0558,1,34.0,34.0,EUR
103223,2,P0449,8,70.0,560.0,EUR
103224,1,P0516,5,29.0,145.0,EUR
103224,2,P0326,10,26.4,264.0,USD
103224,3,P0418,9,24.0,216.0,EUR
103224,4,P0087,4,879.0,3516.0,EUR
103224,5,P0561,6,44.0,264.0,EUR
103225,1,P0422,2,141.9,283.8,USD
103225,2,P0587,4,29.0,116.0,EUR
103226,1,P0194,6,19.0,114.0,EUR
103226,2,P0318,2,29.0,58.0,EUR
103227,1,P0091,6,229.0,1374.0,EUR
103227,2,P0521,1,34.0,34.0,EUR
103227,3,P0578,8,34.0,272.0,EUR
103227,4,P0323,10,34.0,340.0,EUR
103228,1,P0023,6,1019.0,6114.0,EUR
103228,2,P0219,8,26.4,211.2,USD
103229,1,P0179,9,29.0,261.0,EUR
103229,2,P0543,2,48.4,96.8,USD
103229,3,P0109,2,34.0,68.0,EUR
103229,4,P0133,4,19.0,76.0,EUR
103230,1,P0517,8,34.0,272.0,EUR
103230,2,P0255,5,39.0,195.0,EUR
103230,3,P0348,4,19.0,76.0,EUR
103230,4,P0162,10,34.0,340.0,EUR
103230,5,P0356,3,14.0,42.0,EUR
103231,1,P0264,7,24.0,168.0,EUR
103232,1,P0081,10,801.9,8019.0,USD
103232,2,P0340,2,34.0,68.0,EUR
103232,3,P0003,5,1229.0,6145.0,EUR
103233,1,P0336,10,29.0,290.0,EUR
103233,2,P0222,8,34.0,272.0,EUR
103233,3,P0578,10,34.0,340.0,EUR
103233,4,P0114,8,42.9,343.2,USD
103234,1,P0012,9,1679.0,15111.0,EUR
103234,2,P0246,8,34.0,272.0,EUR
103234,3,P0138,3,29.0,87.0,EUR
103234,4,P0096,2,636.9,1273.8,USD
103234,5,P0258,5,21.0,105.0,EUR
103235,1,P0345,8,37.4,299.2,USD
103236,1,P0166,8,19.0,152.0,EUR
103236,2,P0247,2,31.9,63.8,USD
103236,3,P0210,4,24.0,96.0,EUR
103237,1,P0506,5,29.0,145.0,EUR
103237,2,P0004,10,1099.0,10990.0,EUR
103237,3,P0280,6,19.0,114.0,EUR
103237,4,P0435,3,39.0,117.0,EUR
103238,1,P0477,8,34.0,272.0,EUR
103238,2,P0366,3,24.0,72.0,EUR
103239,1,P0588,6,29.0,174.0,EUR
103239,2,P0043,1,549.0,549.0,EUR
103239,3,P0500,5,29.0,145.0,EUR
103240,1,P0563,4,44.0,176.0,EUR
103241,1,P0408,4,119.9,479.6,USD
103241,2,P0306,3,39.0,117.0,EUR
103242,1,P0554,5,44.0,220.0,EUR
103242,2,P0297,2,29.0,58.0,EUR
103242,3,P0497,8,39.0,312.0,EUR
103242,4,P0576,6,39.0,234.0,EUR
103243,1,P0469,3,37.4,112.2,USD
103243,2,P0133,3,20.9,62.7,USD
103243,3,P0369,7,23.1,161.7,USD
103244,1,P0308,1,24.0,24.0,EUR
103244,2,P0112,10,42.9,429.0,USD
103244,3,P0287,1,19.0,19.0,EUR
103244,4,P0315,4,24.0,96.0,EUR
103245,1,P0043,7,549.0,3843.0,EUR
103245,2,P0307,8,37.4,299.2,USD
103246,1,P0102,2,149.0,298.0,EUR
103246,2,P0139,4,29.0,116.0,EUR
103246,3,P0419,9,130.9,1178.1,USD
103246,4,P0518,8,44.0,352.0,EUR
103247,1,P0343,3,29.0,87.0,EUR
103248,1,P0122,5,20.9,104.5,USD
103249,1,P0021,5,911.9,4559.5,USD
103249,2,P0355,1,14.0,14.0,EUR
103249,3,P0432,3,13.0,39.0,EUR
103250,1,P0079,2,449.0,898.0,EUR
103250,2,P0267,3,37.4,112.2,USD
103251,1,P0096,9,579.0,5211.0,EUR
103251,2,P0290,4,29.0,116.0,EUR
103251,3,P0272,10,17.6,176.0,USD
103252,1,P0480,2,29.0,58.0,EUR
103252,2,P0595,4,44.0,176.0,EUR
103252,3,P0253,4,39.0,156.0,EUR
103252,4,P0060,5,1179.0,5895.0,EUR
103252,5,P0467,2,34.0,68.0,EUR
103253,1,P0147,8,39.0,312.0,EUR
103253,2,P0124,3,34.0,102.0,EUR
103254,1,P0347,10,34.0,340.0,EUR
103255,1,P0489,4,39.0,156.0,EUR
103256,1,P0398,7,16.0,112.0,EUR
103257,1,P0534,9,42.9,386.1,USD
103257,2,P0589,5,39.0,195.0,EUR
103257,3,P0011,8,1519.0,12152.0,EUR
103257,4,P0625,3,29.0,87.0,EUR
103257,5,P0384,9,14.0,126.0,EUR
103258,1,P0564,3,44.0,132.0,EUR
103258,2,P0604,1,34.0,34.0,EUR
103258,3,P0563,9,44.0,396.0,EUR
103258,4,P0548,1,44.0,44.0,EUR
103258,5,P0165,7,20.9,146.3,USD
103259,1,P0063,4,779.0,3116.0,EUR
103259,2,P0097,4,249.0,996.0,EUR
103259,3,P0074,7,369.0,2583.0,EUR
103259,4,P0510,7,34.0,238.0,EUR
103259,5,P0566,10,31.9,319.0,USD
103260,1,P0597,1,44.0,44.0,EUR
103261,1,P0492,6,37.4,224.4,USD
103261,2,P0212,6,20.9,125.4,USD
103261,3,P0452,4,27.0,108.0,EUR
103262,1,P0039,2,1179.0,2358.0,EUR
103262,2,P0005,3,1340.9,4022.7,USD
103263,1,P0365,10,34.0,340.0,EUR
103263,2,P0066,6,746.9,4481.4,USD
103263,3,P0264,3,24.0,72.0,EUR
103263,4,P0185,6,39.0,234.0,EUR
103264,1,P0116,2,24.0,48.0,EUR
103264,2,P0451,1,36.3,36.3,USD
103264,3,P0550,1,44.0,44.0,EUR
103264,4,P0194,2,19.0,38.0,EUR
103265,1,P0617,7,39.0,273.0,EUR
103265,2,P0407,1,149.0,149.0,EUR
103265,3,P0500,2,29.0,58.0,EUR
103266,1,P0607,8,42.9,343.2,USD
103266,2,P0189,5,19.0,95.0,EUR
103266,3,P0178,1,19.0,19.0,EUR
103267,1,P0200,6,42.9,257.4,USD
103267,2,P0043,5,549.0,2745.0,EUR
103267,3,P0383,2,18.0,36.0,EUR
103267,4,P0475,5,39.0,195.0,EUR
103268,1,P0069,4,1021.9,4087.6,USD
103268,2,P0468,2,44.0,88.0,EUR
103268,3,P0102,7,149.0,1043.0,EUR
103268,4,P0378,4,24.0,96.0,EUR
103269,1,P0118,5,23.1,115.5,USD
103270,1,P0354,4,39.0,156.0,EUR
103270,2,P0595,7,48.4,338.8,USD
103270,3,P0560,9,39.0,351.0,EUR
103271,1,P0176,9,19.0,171.0,EUR
103272,1,P0385,5,20.9,104.5,USD
103273,1,P0481,7,44.0,308.0,EUR
103273,2,P0248,7,39.0,273.0,EUR
103273,3,P0565,3,39.0,117.0,EUR
103273,4,P0040,7,1208.9,8462.3,USD
103273,5,P0325,5,29.0,145.0,EUR
103274,1,P0083,8,1119.0,8952.0,EUR
103274,2,P0201,7,19.8,138.6,USD
103274,3,P0084,6,1279.0,7674.0,EUR
103274,4,P0492,4,34.0,136.0,EUR
103274,5,P0471,10,48.4,484.0,USD
103275,1,P0249,9,34.0,306.0,EUR
103275,2,P0482,6,31.9,191.4,USD
103276,1,P0553,2,44.0,88.0,EUR
103276,2,P0618,3,34.0,102.0,EUR
103276,3,P0576,3,39.0,117.0,EUR
103276,4,P0573,3,39.0,117.0,EUR
103277,1,P0505,6,34.0,204.0,EUR
103277,2,P0216,3,21.0,63.0,EUR
103277,3,P0172,4,39.0,156.0,EUR
103277,4,P0531,6,29.0,174.0,EUR
103277,5,P0133,7,19.0,133.0,EUR
103278,1,P0395,7,37.4,261.8,USD
103278,2,P0070,4,699.0,2796.0,EUR
103279,1,P0526,7,29.0,203.0,EUR
103279,2,P0256,8,34.0,272.0,EUR
103279,3,P0159,2,21.0,42.0,EUR
103280,1,P0116,1,26.4,26.4,USD
103280,2,P0202,6,14.0,84.0,EUR
103280,3,P0554,7,44.0,308.0,EUR
103280,4,P0522,5,29.0,145.0,EUR
103280,5,P0140,7,29.0,203.0,EUR
103281,1,P0483,3,29.0,87.0,EUR
103281,2,P0144,6,39.0,234.0,EUR
103282,1,P0479,9,37.4,336.6,USD
103282,2,P0482,7,29.0,203.0,EUR
103282,3,P0219,1,24.0,24.0,EUR
103282,4,P0375,2,34.0,68.0,EUR
103282,5,P0600,3,44.0,132.0,EUR
103283,1,P0222,7,34.0,238.0,EUR
103283,2,P0429,2,43.0,86.0,EUR
103284,1,P0022,10,899.0,8990.0,EUR
103284,2,P0464,2,39.0,78.0,EUR
103284,3,P0094,4,279.0,1116.0,EUR
103284,4,P0389,8,39.0,312.0,EUR
103284,5,P0491,6,42.9,257.4,USD
103285,1,P0390,6,39.0,234.0,EUR
103285,2,P0198,4,29.0,116.0,EUR
103286,1,P0447,7,42.0,294.0,EUR
103287,1,P0183,5,42.9,214.5,USD
103287,2,P0130,10,42.9,429.0,USD
103287,3,P0146,8,14.0,112.0,EUR
103287,4,P0483,4,31.9,127.6,USD
103287,5,P0164,10,20.9,209.0,USD
103288,1,P0023,7,1019.0,7133.0,EUR
103289,1,P0235,2,24.0,48.0,EUR
103289,2,P0036,7,659.0,4613.0,EUR
103289,3,P0013,3,799.0,2397.0,EUR
103289,4,P0554,10,48.4,484.0,USD
103289,5,P0328,7,13.2,92.4,USD
103290,1,P0154,5,37.4,187.0,USD
103291,1,P0345,7,34.0,238.0,EUR
103291,2,P0609,7,37.4,261.8,USD
103292,1,P0063,9,779.0,7011.0,EUR
103292,2,P0423,9,29.0,261.0,EUR
103292,3,P0142,3,42.9,128.7,USD
103292,4,P0314,9,16.0,144.0,EUR
103292,5,P0600,5,44.0,220.0,EUR
103293,1,P0176,8,19.0,152.0,EUR
103294,1,P0471,1,44.0,44.0,EUR
103295,1,P0351,7,39.0,273.0,EUR
103295,2,P0036,1,659.0,659.0,EUR
103296,1,P0447,10,42.0,420.0,EUR
103296,2,P0351,6,39.0,234.0,EUR
103296,3,P0550,7,44.0,308.0,EUR
103296,4,P0106,9,26.4,237.6,USD
103297,1,P0099,2,350.9,701.8,USD
103297,2,P0295,1,37.4,37.4,USD
103297,3,P0203,7,34.0,238.0,EUR
103297,4,P0209,8,42.9,343.2,USD
103297,5,P0021,10,829.0,8290.0,EUR
103298,1,P0154,7,37.4,261.8,USD
103298,2,P0457,10,107.8,1078.0,USD
103298,3,P0445,4,25.0,100.0,EUR
103299,1,P0269,9,26.4,237.6,USD
103299,2,P0565,10,42.9,429.0,USD
103299,3,P0292,7,39.0,273.0,EUR
103300,1,P0121,5,29.0,145.0,EUR
103300,2,P0206,9,26.4,237.6,USD
103300,3,P0388,3,37.4,112.2,USD
103300,4,P0278,6,26.4,158.4,USD
103301,1,P0087,9,966.9,8702.1,USD
103301,2,P0188,3,21.0,63.0,EUR
103301,3,P0427,6,26.0,156.0,EUR
103302,1,P0439,4,23.0,92.0,EUR
103302,2,P0429,3,47.3,141.9,USD
103303,1,P0484,5,44.0,220.0,EUR
103303,2,P0393,4,34.0,136.0,EUR
103303,3,P0561,9,44.0,396.0,EUR
103303,4,P0511,5,29.0,145.0,EUR
103304,1,P0040,6,1099.0,6594.0,EUR
103304,2,P0515,9,44.0,396.0,EUR
103304,3,P0086,4,719.0,2876.0,EUR
103305,1,P0559,4,31.9,127.6,USD
103305,2,P0065,3,519.0,1557.0,EUR
103305,3,P0528,2,44.0,88.0,EUR
103305,4,P0013,4,799.0,3196.0,EUR
103306,1,P0566,3,29.0,87.0,EUR
103306,2,P0602,8,39.0,312.0,EUR
103306,3,P0319,5,34.0,170.0,EUR
103306,4,P0562,10,34.0,340.0,EUR
103306,5,P0524,7,39.0,273.0,EUR
103307,1,P0450,9,17.0,153.0,EUR
103307,2,P0409,8,19.0,152.0,EUR
103307,3,P0424,6,49.5,297.0,USD
103308,1,P0618,9,37.4,336.6,USD
103309,1,P0237,9,19.0,171.0,EUR
103310,1,P0471,4,44.0,176.0,EUR
103310,2,P0212,6,19.0,114.0,EUR
103310,3,P0013,8,799.0,6392.0,EUR
103310,4,P0319,2,34.0,68.0,EUR
103310,5,P0253,4,39.0,156.0,EUR
103311,1,P0559,3,31.9,95.7,USD
103311,2,P0096,8,579.0,4632.0,EUR
103311,3,P0424,1,45.0,45.0,EUR
103311,4,P0014,3,919.0,2757.0,EUR
103311,5,P0532,4,37.4,149.6,USD
103312,1,P0401,8,29.0,232.0,EUR
103312,2,P0582,8,48.4,387.2,USD
103312,3,P0229,7,17.6,123.2,USD
103312,4,P0167,2,42.9,85.8,USD
103312,5,P0261,3,39.0,117.0,EUR
103313,1,P0518,2,48.4,96.8,USD
103313,2,P0147,3,39.0,117.0,EUR
103314,1,P0255,7,42.9,300.3,USD
103315,1,P0112,1,39.0,39.0,EUR
103315,2,P0016,9,999.0,8991.0,EUR
103315,3,P0291,9,31.9,287.1,USD
103316,1,P0203,7,37.4,261.8,USD
103316,2,P0101,5,99.0,495.0,EUR
103316,3,P0212,7,19.0,133.0,EUR
103317,1,P0606,5,34.0,170.0,EUR
103318,1,P0198,3,29.0,87.0,EUR
103318,2,P0258,8,23.1,184.8,USD
103318,3,P0569,6,34.0,204.0,EUR
103319,1,P0577,7,29.0,203.0,EUR
103319,2,P0239,4,19.0,76.0,EUR
103319,3,P0573,4,39.0,156.0,EUR
103319,4,P0557,8,39.0,312.0,EUR
103320,1,P0481,2,44.0,88.0,EUR
103320,2,P0090,6,929.0,5574.0,EUR
103321,1,P0017,4,1119.0,4476.0,EUR
103321,2,P0401,8,29.0,232.0,EUR
103321,3,P0143,6,24.0,144.0,EUR
103322,1,P0207,4,26.4,105.6,USD
103322,2,P0469,9,34.0,306.0,EUR
103322,3,P0394,5,37.4,187.0,USD
103323,1,P0541,1,39.0,39.0,EUR
103323,2,P0181,2,29.0,58.0,EUR
103323,3,P0037,8,899.0,7192.0,EUR
103323,4,P0052,7,399.0,2793.0,EUR
103324,1,P0336,7,29.0,203.0,EUR
103324,2,P0416,7,79.0,553.0,EUR
103324,3,P0551,3,34.0,102.0,EUR
103324,4,P0285,4,23.1,92.4,USD
103325,1,P0047,10,819.0,8190.0,EUR
103325,2,P0288,5,24.0,120.0,EUR
103325,3,P0538,2,48.4,96.8,USD
103326,1,P0338,2,29.0,58.0,EUR
103326,2,P0119,1,37.4,37.4,USD
103326,3,P0219,3,24.0,72.0,EUR
103326,4,P0233,3,26.4,79.2,USD
103326,5,P0483,8,29.0,232.0,EUR
103327,1,P0210,3,26.4,79.2,USD
103327,2,P0176,2,20.9,41.8,USD
103328,1,P0560,8,42.9,343.2,USD
103328,2,P0378,5,24.0,120.0,EUR
103329,1,P0491,1,39.0,39.0,EUR
103329,2,P0382,1,20.9,20.9,USD
103329,3,P0360,1,29.0,29.0,EUR
103329,4,P0037,6,899.0,5394.0,EUR
103329,5,P0456,2,80.3,160.6,USD
103330,1,P0127,6,19.0,114.0,EUR
103330,2,P0222,10,34.0,340.0,EUR
103331,1,P0418,3,26.4,79.2,USD
103332,1,P0252,10,42.9,429.0,USD
103332,2,P0233,1,24.0,24.0,EUR
103332,3,P0585,2,44.0,88.0,EUR
103333,1,P0566,6,29.0,174.0,EUR
